num,text,timestamp,label,location,date,resources,clean_text
1203,"You know it's the week before a half marathon when you run in place for 45 minutes during a tornado. Also, my car's full of dents :(",1970-01-01 00:00:00.000040653,1,Kolkata,1970-01-01,[],you know its week before half marathon when you run place minutes during tornado also my cars full dents
1204,"Ever been so mad you wanna mess up your spouses car, If u park it in the right spot now, u can tell the police it wasn't your fault #tornado",1970-01-01 00:00:00.000040653,1,Bangalore,1970-01-01,[],ever been mad you wanna mess your spouses car if u park it right spot now u tell police it wasnt your fault
1206,Stuck in the hot basement for the tornado warning and my car prly has hail damange #notahappycamper,1970-01-01 00:00:00.000040653,1,Hyderabad,1970-01-01,[],stuck hot basement tornado warning my car prly has hail damange
1208,"@10rdBen Yep. To be fair, it's not a full tornado - it's just raining on a bastard and a tree fell on @brainygamer's car.",1970-01-01 00:00:00.000040653,1,Delhi,1970-01-01,[],yep be fair its full tornado its raining bastard tree fell s car
1209,Unless i hear trees and cars being thrown around then fuck a #tornado and the weather channel for interrupting the #playoffs,1970-01-01 00:00:00.000040653,1,Kolkata,1970-01-01,[],unless i hear trees cars being thrown around fuck weather channel interrupting
1210,Why me Im scared AF Sittin in th car under the bridge while this stupid storm goin on Not to mention my son with me.With the tornado sirens,1970-01-01 00:00:00.000040653,1,Mumbai,1970-01-01,[],why me im scared af sittin th car bridge while this stupid storm goin mention my son mewith tornado sirens
1213,@SentientMist Oooh! Tornado warning is worse! And your uni is about an hr away by car right? That's too close IMO!,1970-01-01 00:00:00.000040653,0,Mumbai,1970-01-01,[],oooh tornado warning worse your uni hr away car right thats close imo
1215,Lord it's a tornado warning. I get scared and get in the car headed to @SIUCoachHarlow's house and as I get up the street crazy rain & wind!,1970-01-01 00:00:00.000040653,1,Chennai,1970-01-01,[],lord its tornado warning i get scared get car headed s house as i get street crazy rain wind
1216,For real? RT @ErlSwirl: Yeah my dog threw up and then I drove thru a tornado n a t bell sign hit my car then me (cont) http://tl.gd/9v0esi,1970-01-01 00:00:00.000040653,1,Mumbai,1970-01-01,[],real rt yeah my dog threw i drove thru tornado n t bell sign hit my car me cont
1217,@TKDWolf I've been in one my. Dad decided to go tornado chasing with me in the car. It landed about 200 yards Scary stuff,1970-01-01 00:00:00.000040653,1,Chennai,1970-01-01,[],ive been one my dad decided go tornado chasing me car it landed yards scary stuff
1221,"Lol I was in the car and the radio people were like, ""listen to this tornado of wisdom... And shut the hell up"" 

Lmaoo. xD",1970-01-01 00:00:00.000040653,1,Hyderabad,1970-01-01,[],lol i car radio people like listen this tornado wisdom shut hell lmaoo xd
1222,"""Behind Every Tornado... Is A Car Fulla White People Chasing It""",1970-01-01 00:00:00.000040653,1,Chennai,1970-01-01,[],behind every tornado car fulla white people chasing it
1227,"And by get excited, I mean watch from the garage or porch or hop in the car and drive around until you see a tornado or tornado damage",1970-01-01 00:00:00.000040653,0,Delhi,1970-01-01,[],get excited i mean watch garage porch hop car drive around until you see tornado tornado damage
1228,In the car during the tornado #great,1970-01-01 00:00:00.000040653,1,Mumbai,1970-01-01,[],car during tornado
1230,Tornado sirens! I'm gonna vacuum real quick - the home equivalent of wearing clean underwear in case you're in a car wreck. #fb,1970-01-01 00:00:00.000040653,0,Kolkata,1970-01-01,[],tornado sirens im gonna vacuum real quick home equivalent wearing clean underwear case youre car wreck
1231,This storm is massive. Strong winds. Tornado sirens going off. Cars exploding. People on fire. Meteor headed towards my house.,1970-01-01 00:00:00.000040653,1,Bangalore,1970-01-01,[],this storm massive strong winds tornado sirens going off cars exploding people fire meteor headed towards my house
1232,Tornado in STL and I'm n the car... Wtf,1970-01-01 00:00:00.000040653,1,Chennai,1970-01-01,[],tornado stl im n car wtf
1233,Tornado Warning.  That means Abby and I go hide in my car under our apartment. :),1970-01-01 00:00:00.000040653,1,Hyderabad,1970-01-01,[],tornado warning that means abby i go hide my car our apartment
1236,"Just woke up with good news of a  tornado warning, smh guess il go back to sleep n hope it dont mess up my car lol",1970-01-01 00:00:00.000040653,0,Hyderabad,1970-01-01,[],woke good news tornado warning smh guess il go back sleep n hope it dont mess my car lol
1241,"=@BigDaddyyy_Jay Ctfuu. We were driving Inna car through North Carolina during a tornado. Uur a good ass driver, We were Dodging everything",1970-01-01 00:00:00.000040653,0,Chennai,1970-01-01,[],ctfuu we driving inna car through north carolina during tornado uur good ass driver we dodging everything
1243,"O M G, Me And My Aunt Is Blessed We Saw The Tornado . It Was A Tornado In Clinton MD . When We Was In The Car We The Wind Was Blowing Hard.",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],o m g me my aunt blessed we saw tornado it tornado clinton md when we car we wind blowing hard
1244,RT @johnlepp: this is all kinds of awesome “@anthonymarco: Tornado passes by calmest man alive in a car on hi… (cont) http://deck.ly/~AkSNI,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],rt this kinds awesome tornado passes calmest man alive car hi cont
1248,So Drunkass White Boys Standin' On top Of they Car Screamin' at The Tornado.,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],drunkass white boys standin top they car screamin tornado
1249,Until I c a car 50 ft in the air ion wanna c another tornado warning lol,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],until i c car ft air ion wanna c another tornado warning lol
1250,Car accidents/accidental porn shops/magic hangover pills/uncapped gas tank/2 tornado warnings....and its only day 2! Gotta love #kentucky!,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],car accidentsaccidental porn shopsmagic hangover pillsuncapped gas tank tornado warningsand its day gotta love
1251,So ready to go home I hope my car still there wit this tornado watch idk y we don't get to leave.. Lil blue is not built for this weather,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],ready go home i hope my car still wit this tornado watch idk y we dont get leave lil blue built this weather
1253,"Omfg. So the first time I decide to drive my fucking new car, there's a tornado, and a HUGE hail storm, then I hit a curb #scurred",1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],omfg first time i decide drive my fucking new car theres tornado huge hail storm i hit curb
1254,aye kill moms just said if dis tornado really do go down 2 hop in da car cus we out lmao,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],aye kill moms said if dis tornado really do go down hop da car cus we out lmao
1255,I'll be mad as hell if this tornado takes out my car. I just changed my oil this morning ಠ_ಠ,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],ill be mad as hell if this tornado takes out my car i changed my oil this morning
1256,Lol yesssssss RT @vivalajuicy85 @UrHeartzDezyr hopefully this tornado can blow a single straight man my way wit a job an a car,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],lol yesssssss rt hopefully this tornado blow single straight man my way wit job car
1258,Some  random number text mne and told me to be safe ..  must know i want to jump in me tornado man and pull my car out lol,1970-01-01 00:00:00.000040660,0,Mumbai,1970-01-01,[],random number text mne told me be safe must know i want jump me tornado man pull my car out lol
1259,Kairi yellin like shit cause I swea we just seen a tornado lls im laghin but I am SCARED in this car lls lawddd,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],kairi yellin like shit cause i swea we seen tornado lls im laghin but i am scared this car lls lawddd
1260,Aw man is she ok? RT @hedakid Man damn the tornado just tore my lil sister house & car up fuck,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],aw man she ok rt man damn tornado tore my lil sister house car fuck
1261,=@LilAstranomical lmaoooooo lol next time u can Stay in my car during the TORNADO And sing the la la song lls,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],lmaoooooo lol next time u stay my car during tornado sing la la song lls
1283,"ihope we have a tornado. if we do, it should hit mr. johnson car, gales house, and the whole rennaisance school.",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],ihope we have tornado if we do it should hit mr johnson car gales house whole rennaisance school
1284,Tornado watch until ten tonight. Bad storm now. Thunder and lightning caused Connor's car lights to flash.Flashlight by my side just in case,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],tornado watch until ten tonight bad storm now thunder lightning caused connors car lights flashflashlight my side case
1285,Just watched a tornado go right over my car....pretty cool to say the least!,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],watched tornado go right my carpretty cool say least
1287,=@UrHeartzDezyr hopefully this TORNADO can blow a single straight man my Way wit a job an a car,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],hopefully this tornado blow single straight man my way wit job car
1288,it takes an awesome type of girl to be able to successfully drive a stick shift car in tornado-warning weather whilst applying eyeliner. #me,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],it takes awesome type girl be able successfully drive stick shift car tornadowarning weather whilst applying eyeliner
1289,this is all kinds of awesome “@anthonymarco: Tornado passes by calmest man alive in a car on his cell... http://www.youtube.com/watch?v=aijg8hWU4fM&feature=share …,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],this kinds awesome tornado passes calmest man alive car his cell
1291,"OMG me tooooo lol RT @BRIAsaid: #Confession, I kinda wanna grab a camera , get in the car and chase this tornado ! :)' )",1970-01-01 00:00:00.000040660,0,Mumbai,1970-01-01,[],omg me tooooo lol rt i kinda wanna grab camera get car chase this tornado
1292,all i no is this tornado better not fuck up my car,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],i this tornado better fuck my car
1295,RT @LADi_TEE323: I'm hella sad the tornado got my car :(...<yo car fucked up,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],rt im hella sad tornado got my car yo car fucked
1296,RT @TWEETHESE pray for my uncle he was flipped in a car by a tornado sorry to hear dat....here n alabama doe?,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],rt pray my uncle he flipped car tornado sorry hear dathere n alabama doe
1297,Tornado passes by calmest man alive in a car on his cell... http://www.youtube.com/watch?v=aijg8hWU4fM&feature=share … via @youtube,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],tornado passes calmest man alive car his cell via
1298,Aww man! Thats crazy! RT @prissybritty: @DJTH3KID I was in a tornado last Nov so I'm tryna protect my car just in case we have 1 2nite,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],aww man thats crazy rt i tornado last nov im tryna protect my car case we have nite
1302,let me go inside before another tornado comes && pushes this car im in like a domino. i dont have the time for it. bye storm. its been real.,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],let me go inside before another tornado comes pushes this car im like domino i dont have time it bye storm its been real
1303,But I'm tornado watching!!! From the car..RT @STILLCONN3CTED @miskisseyface OK,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],but im tornado watching carrt ok
1307,I just hope the tornado don't take my power away again...I got groceries this time lol...oh or fuck my car up I got work at 7am,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],i hope tornado dont take my power away againi got groceries this time loloh fuck my car i got work am
1310,Cars keep driving by w/loud bass & I keep thinking it's a tornado!!! I'm not even near storms right now. #Scared,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],cars keep driving wloud bass i keep thinking its tornado im even near storms right now
1312,Ayeee Am Scared Am In Da Car And Its A Tornado Watch Da Clouds Dark,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],ayeee am scared am da car its tornado watch da clouds dark
1317,"@capemberton we are okay, house is fine cars are fine. Tornado missed us by about 50 yards. Fifteenth is destroyed.",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],we okay house fine cars fine tornado missed us yards fifteenth destroyed
1319,"Praying that I,my house & my car will be ok. Cause that NC tornado did some real good fucking DAMAGE!",1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],praying that imy house my car be ok cause that nc tornado did real good fucking damage
1321,so im in the car and my  mom and brother r freakin  out because the tornado was forming right over us,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],im car my mom brother r freakin out because tornado forming right us
1323,I Wonder What It Would Be Like To Be In The Middle Of A Tornado....I Bet That Shit Be Fun Until You Land On Top Of A House Or A Car,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],i wonder what it would be like be middle tornadoi bet that shit be fun until you land top house car
1324,@vitaminp my roommate says there is a 2 mile wide tornado headed this way from Birmingham. And it's spawning little ones. Get in the car!,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],my roommate says mile wide tornado headed this way birmingham its spawning little ones get car
1326,Glad your ok though RT @BluKing5: Damn tornado dropped shit on my car. That's just plain rude!,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],glad your ok though rt damn tornado dropped shit my car thats plain rude
1327,Damn tornado dropped shit on my car. That's just plain rude!,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],damn tornado dropped shit my car thats plain rude
1329,"Good thing we're driving back by car not Segway? MT @capitalweather: Tornado Warning for Anne Arundel, PG till 7:45 PM http://wapo.st/idovaI",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],good thing driving back car segway mt tornado warning anne arundel pg till pm
1330,My brother is ok but tornado went over his house. Its badly damaged and windows out on his car!! Please pray for him. My bro is by himself!,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],my brother ok but tornado went his house its badly damaged windows out his car please pray him my bro himself
1332,Lol RT @PreddyDreadhead: RT @ManiMascoto: grabs camcorder and hops in car chasing tornado down* fuck dat im tryin b on worldstar,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],lol rt rt grabs camcorder hops car chasing tornado down fuck dat im tryin b worldstar
1333,i'm happier than a tornado in a trailer park :) #cars,1970-01-01 00:00:00.000040660,0,Kolkata,1970-01-01,[],im happier tornado trailer park
1334,"Yoooooo that tornado video was scary af, i would've got in my car and driven the opposite way",1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,[],yoooooo that tornado video scary af i wouldve got my car driven opposite way
1336,I dunno what's wider - that tornado in Birmingham or one of the boxes Alyssa and I tried to fit in her car.,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],i dunno whats wider that tornado birmingham one boxes alyssa i tried fit her car
1337,Worse than a tornado? @wheresmycoffee car's computer just tried to play that hey there delila song. I thought I knew you @wheresmycoffee,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],worse tornado cars computer tried play that hey delila song i thought i knew you
1338,"so, the man who stole my car had his trailer stole by a tornado today. eliza reminds me karmas a loop. she wants a fiber diet poem abt her.",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],man who stole my car had his trailer stole tornado today eliza reminds me karmas loop she wants fiber diet poem abt her
1339,Yeah it kinda sucks when ur car breaks down right in the middle of a tornado watch AND pouring rain. Anyone got some ruby heels ? SMH....,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],yeah it kinda sucks when ur car breaks down right middle tornado watch pouring rain anyone got ruby heels smh
1340,Prayers to my Uncle Lee man a tornado just came threw and destroyed his house and cars. Glad he and his wife okay.,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],prayers my uncle lee man tornado came threw destroyed his house cars glad he his wife okay
1342,"Wow! ""@jess_squared: stuck in my car in a parking during a freakin tornado! well... intense storm. thank gah i brought vodka with me :}""",1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,[],wow stuck my car parking during freakin tornado well intense storm thank gah i brought vodka me
1343,I've never seen a tornado in my whole life an don't wanna start now ! I swear if it even looks like one I'm getting in my car an driving !!,1970-01-01 00:00:00.000040660,0,Kolkata,1970-01-01,[],ive never seen tornado my whole life dont wanna start now i swear if it even looks like one im getting my car driving
1344,Its raining like shit it's a tornado warning now and I'm no where near my car or my house I'm bout to walk to my girl house,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],its raining like shit its tornado warning now im where near my car my house im bout walk my girl house
1348,"@foREVerNaomi I've seen 2 small ones in my lifetime, one waterspout and I was IN a small tornado by FIU in my car.  Scary shit #TrueStory",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['water'],ive seen small ones my lifetime one waterspout i small tornado fiu my car scary shit
1349,tornado warning...awesome. it better not touch my car!,1970-01-01 00:00:00.000040660,0,Chennai,1970-01-01,[],tornado warningawesome it better touch my car
1351,"I need this tornado to wait a little, til i'm at least in my car",1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],i need this tornado wait little til im least my car
1354,"Car windows broken, apparently in wake of Tuscaloosa tornado - via @WAGE_PILLS: Car windows broken,... http://j.mp/lOZu79 #NaijaMobs",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],car windows broken apparently wake tuscaloosa tornado via car windows broken
1355,a tornado just hit my aunt's house... my cousins's car is destroyed and there is a tree in their house D: bad tornadoes here :O,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],tornado hit my aunts house my cousinss car destroyed tree their house d bad tornadoes o
1356,Tornado warning. Haha. My sister was freaking out in the car.,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],tornado warning haha my sister freaking out car
1358,Cool this has been a great day. Sick. Someone won't speak to me. There's a tornado. An my car won't start. Woooo,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],cool this has been great day sick someone wont speak me theres tornado my car wont start woooo
1359,"Yall scarin me wit this tornado shit, im out wit no protection :/ . . . Just the car",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],yall scarin me wit this tornado shit im out wit protection car
1360,So my gma won't let me leave and drive my own car cuz of the tornado smh,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],my gma wont let me leave drive my car cuz tornado smh
1361,"So we tlkn bout if we in the car and a tornado picks the car up. @Guapa_Mami is says, ""I'm jumping out"" LOL",1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],we tlkn bout if we car tornado picks car says im jumping out lol
1365,OMG YOU GUYSSSS. WHAT IF AS IM DRIVING TO DANCE THE TORNADO COMES AND SUCKS MY CAR UP O__O,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],omg you guyssss what if as im driving dance tornado comes sucks my car oo
1366,Damn glad you ok RT @KelKel8908: Damn the tornado formed right over my job. It picked my car up and moved it. My car fucked up.,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],damn glad you ok rt damn tornado formed right my job it picked my car moved it my car fucked
1368,"I got a feelin tht my car mite get messed up n this tornado ... smh gne have a niggah singin ""like a good neighbor.....statefarm is there""",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],i got feelin tht my car mite get messed n this tornado smh gne have niggah singin like good neighborstatefarm
1369,RT @GumpTownSade: RT @TheeKodaK http://twitpic.com/4qa3bu #severe <Ever seen a real tornado??? | Aayyee..i used to wash my car there #random,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],rt rt ever seen real tornado aayyeei used wash my car
1372,"@ibachphoto we heard the tornado from Stanford Pl. Just drove down 193. House debris everywhere behind Eagle Landing, plus a car. #CHAwx #fb",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],we heard tornado stanford pl drove down house debris everywhere behind eagle landing plus car
1373,@talkendo I remember that awful hailstorm/tornado stuff in 95. I was in my car downtown IN the tornado in 2000. I thought it was the end.,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],i remember that awful hailstormtornado stuff i my car downtown tornado i thought it end
1375,I'm alive thank GOD! The tornado tore my whole apartment complex to shreds I'm technically homeless as we speak. Car totally fucked as well,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],im alive thank god tornado tore my whole apartment complex shreds im technically homeless as we speak car totally fucked as well
1376,@A_NuBnQueen true. Well I hope my car is tornado insured. I'll have a new one in no time!,1970-01-01 00:00:00.000040660,0,Kolkata,1970-01-01,[],true well i hope my car tornado insured ill have new one time
1378,Please tornado. If you damage anything. Please damage my car!! Lol,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],please tornado if you damage anything please damage my car lol
1379,"Ustream link only has sound for me - just hearing alarms, car horns, and fire trucks. Tuscaloosa #tornado",1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,[],ustream link has sound me hearing alarms car horns fire trucks tuscaloosa
1381,"1/2 mile wide tornado just ripped through Tuscaloosa & straight through the Woodlands- cars flying, destruction everywhere. So. Scared.",1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],mile wide tornado ripped through tuscaloosa straight through woodlands cars flying destruction everywhere scared
1382,Mannn I aint bouta be work durin no Tornado...all these cars round here too shittttt,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],mannn i aint bouta be work durin tornadoall these cars round shittttt
1383,"If we get hit by a tornado tonight and my new car gets damaged somehow, I will fist fight Mother Nature.",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],if we get hit tornado tonight my new car gets damaged somehow i fist fight mother nature
1384,Yeah I'm going to need another back window to my car.... thanks tornado,1970-01-01 00:00:00.000040660,0,Mumbai,1970-01-01,[],yeah im going need another back window my car thanks tornado
1385,"If we have a tornado, and the neighbor's big pile of bulk garbage touches my car, it's gon get ugly up in here.",1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],if we have tornado neighbors big pile bulk garbage touches my car its gon get ugly
1388,RT @magnetic2: Omg the tornado is 72 ppl in there damm cars! My coworkers said they want to c the storm wtf!<== typical office depot workers,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],rt omg tornado ppl damm cars my coworkers said they want c storm wtf typical office depot workers
1390,Chillin with Chelsea and Nicole at work during this tornado drill. Haha hope my cars still outside.,1970-01-01 00:00:00.000040660,0,Kolkata,1970-01-01,[],chillin chelsea nicole work during this tornado drill haha hope my cars still outside
1391,RT @Kristopher_Rob: Dang I'm feeling bad for them two cars driving through that tornado I just got weak though <<--- EVIL ! lol.,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],rt dang im feeling bad them two cars driving through that tornado i got weak though evil lol
1392,Evacuation again. Large hail. Tornado. Worried about my car. :(,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],evacuation large hail tornado worried my car
1394,"lls , the news woman said if its a tornado && if you inna car , get out && lay flat onna ground ! ctfuuuu , shitttttttttttttttttttt !",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],lls news woman said if its tornado if you inna car get out lay flat onna ground ctfuuuu shitttttttttttttttttttt
1395,So I went to the store to her paper towels to dry out the car. Ended up waiting out a tornado warning.,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],i went store her paper towels dry out car ended waiting out tornado warning
1396,Dang I'm feeling bad for them two cars driving through that tornado I just got weak though,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],dang im feeling bad them two cars driving through that tornado i got weak though
1397,TORNADO HERE! & I'm stuck in the car... that's what my dumb ass get for trying to changer thiss weak ass Verizon!  I'm finna run likee hell,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],tornado im stuck car thats what my dumb ass get trying changer thiss weak ass verizon im finna run likee hell
1398,Be careful! RT @c_breezi: Soo the wind blew me and my little car over 3 lanes. This tornado tonight is gonna be no joke.,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],be careful rt soo wind blew me my little car lanes this tornado tonight gonna be joke
1399,A tornado just went over Regency Oaks. Pretty sure my car is destroyed. THIS IS NOT A JOKE YALL.,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],tornado went regency oaks pretty sure my car destroyed this joke yall
1401,Please let this tornado lift my car and throw that bitch as far as possible but keep everybody safe.....Ks,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],please let this tornado lift my car throw that bitch as far as possible but keep everybody safeks
1402,Stuck in the basement in dad's car with my parents and their kid cause of the tornado. Their paranoia is making them irritable. Lucky me -_-,1970-01-01 00:00:00.000040660,0,Chennai,1970-01-01,[],stuck basement dads car my parents their kid cause tornado their paranoia making them irritable lucky me
1404,"This nigga on the new said ""the tornado is picking up cars and throwing em like matchbox toys.."" OHH FUCK THAT..",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],this nigga new said tornado picking cars throwing em like matchbox toys ohh fuck that
1405,Did James Spann say it was okay to be in a car during a tornado emergency??,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],did james spann say it okay be car during tornado emergency
1407,"Found a parking spot right outside of class. My luck, a tornado will touch down and blow my car down campus. #ohwell",1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],found parking spot right outside class my luck tornado touch down blow my car down campus
1409,Damn another tornado FUCK FUCK FUCK my car @Shaw!!!!!!,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],damn another tornado fuck fuck fuck my car
1413,@brennajohnson I'd brave the tornado for that one!!! Stay safe...car plows can't help you now!,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,[],id brave tornado that one stay safecar plows cant help you now
1415,lol it be funny if a tree fell on my girl car during this tornado.. she just got it painted pink lmao,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],lol it be funny if tree fell my girl car during this tornado she got it painted pink lmao
1416,so im in car listening to a tornado warning for knoxville...and my mom says wanna go to toyama? #wow,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],im car listening tornado warning knoxvilleand my mom says wanna go toyama
1417,Can only my car be hit by a tornado (not me in it) I want the new Challenges 392,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],my car be hit tornado me it i want new challenges
1418,“@MissMarielLane: This is a really bad time for me to be in the car... Please tornado don't come get me ” please head home now!,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,[],this really bad time me be car please tornado dont come get me please head home now
1419,This is a really bad time for me to be in the car... Please tornado don't come get me ,1970-01-01 00:00:00.000040660,0,Mumbai,1970-01-01,[],this really bad time me be car please tornado dont come get me
1420,@c_robinson1 yesss it's crazy dawg ..we in the car racing the tornado tryna get downtown to granddaddy house,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],yesss its crazy dawg we car racing tornado tryna get downtown granddaddy house
1422,Daehn's Brain: RT @threefourteen: Tornado live on tornadovideos.net - click on the stormchasers.com car http://ow.ly/1cncoi,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],daehns brain rt tornado live tornadovideosnet click stormchaserscom car
1424,Haha the news reporter just called a car driving into the tornado idiots,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,[],haha news reporter called car driving tornado idiots
1426,"I'm on 12 and if I see a tornado, I'm jumping clean out of this car and leaving Brooklyn.",1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],im if i see tornado im jumping clean out this car leaving brooklyn
1427,Oh joy -- tornado sirens as I get to my car. Hopefully it's the davidson county one and not vandy specific.,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],oh joy tornado sirens as i get my car hopefully its davidson county one vandy specific
1430,What! A tornado might be on its way!? I better hurry so I can get in my car and wait in line with everyone else!,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,[],what tornado might be its way i better hurry i get my car wait line everyone else
1431,"live feed from cullman tornado from storm chaser on myfoxal.com, just click on the map's icon of car to view. ripped courthouse roof off",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],live feed cullman tornado storm chaser myfoxalcom click maps icon car view ripped courthouse roof off
1433,Tornado watch in Buffalo? Can't say I'm not happy I live in an apartment. Now only if I could find a way to bring my car inside lol,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,[],tornado watch buffalo cant say im happy i live apartment now if i could find way bring my car inside lol
1434,"can't find my car keys. we're under a tornado watch. its day 3. for the LOVE of rest and peace... please stop, weather. #exhausted #done",1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,[],cant find my car keys tornado watch its day love rest peace please stop weather
