tweet,cleaned_text,is_request,confidence,resource,timestamp
Military called in as deadly floods batter Australia:  Australia ramped up its military response to deadly flood... http://t.co/ELhIPAsc,military called as deadly floods batter australia australia ramped up its military response deadly flood,True,0.8830757141113281,unspecified resource,2025-06-27 22:55:07.728603
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/GpokiJGw",baby stuffed bag hoisted flood australias powerful storms led amazing rescue two women,True,0.9940388202667236,rescue,2025-06-27 22:55:07.728604
having fun main hujan mcm 15 thun lepas.. :) #weather #rain #thunderstorm #australia  @ Nundah Village http://t.co/ropTNTVH,having fun main hujan mcm thun lepas nundah village,True,0.8695018291473389,unspecified resource,2025-06-27 22:55:07.728605
"Wide World Of Sports, @wwos9 is now trending in #Brisbane http://t.co/XLYcmGe6",wide world sports now trending,True,0.9657591581344604,unspecified resource,2025-06-27 22:55:07.728606
@tomstammers I'll have no money for a few months so what am I to do ;),ill no money few months so what am,False,0.3526841104030609,not_applicable,2025-06-27 22:55:07.728607
"@EmilyRaadke @yougomarniecoco @cassietee_ I'm sorry  out tracks are under, we have no power and the bridge is under :/",im sorry out tracks under no power bridge under,True,0.9900286197662354,unspecified resource,2025-06-27 22:55:07.747810
@hillmanoholic it'll be back soon....hopefully?!,itll back soonhopefully,False,0.1040955632925033,not_applicable,2025-06-27 22:55:07.747814
??????????????????????????????????Queensland floods | Queensland flood pictures http://t.co/dVoaRVAU @sharethis????,queensland floods queensland flood pictures,True,0.9745877981185912,unspecified resource,2025-06-27 22:55:07.747816
The body of #Queensland's fifth #flood victim has been found http://t.co/PYuATulT,body s fifth victim found,False,0.334559679031372,not_applicable,2025-06-27 22:55:07.747817
"#bigwet sarj86 shannzz_xo cazza_04  @ Logan River, Waterford Bridge http://t.co/SJ2hHKAx",sarj shannzzxo cazza logan river waterford bridge,True,0.9945834279060364,water,2025-06-27 22:55:07.747818
RT @guardiannews: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/V59FbXBQ,rt queensland counts flood cost as new south wales braces river peaks,True,0.9677507877349854,unspecified resource,2025-06-27 22:55:07.747819
Press Release: S&pbulletin: Wide Bay Australia's Rtgs unaffected by Qld Flood: The material has been provided by... http://t.co/SPpI3NtB,press release spbulletin wide bay australias rtgs unaffected by qld flood material provided by,True,0.9986575841903688,unspecified resource,2025-06-27 22:55:07.747821
Prays r with all the peeps who live in #Queensland lets hope the next few hrs arnt goin 2 b that bad #flood s,prays r all peeps who live lets hope next few hrs arnt goin b that bad s,True,0.7661239504814148,unspecified resource,2025-06-27 22:55:07.747823
@drnic Thats an interesting development. Using a Cloud Foundry provider for a few projects. So cool I may be tempted to set up my own. :),thats interesting development using cloud foundry provider few projects so cool may tempted set up my own,True,0.8861980438232422,unspecified resource,2025-06-27 22:55:07.747824
@CLeeds24 we have a good spot but not home yet. Have some tricky aways before playing City. Then have Arsenal away &amp; your lot at home after.,good spot not home yet some tricky aways before playing city then arsenal away amp your lot home after,True,0.9856890439987184,unspecified resource,2025-06-27 22:55:07.747826
@612brisbane so good to have the calming voice of @SpencerHowson  on the radio this morning. Great to have you back SH. :),so good calming voice radio this morning great back sh,True,0.685490071773529,unspecified resource,2025-06-27 22:55:07.747828
I just embarrass myself everywhere I go :(,just embarrass myself everywhere go,False,0.0251248441636562,not_applicable,2025-06-27 22:55:07.747828
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/BWSFJm5n",baby stuffed bag hoisted flood australias powerful storms led amazing rescue two women,True,0.9940388202667236,rescue,2025-06-27 22:55:07.747830
Casual afternoon snooze and I still feel like I could sleep all eve #hungover #goon #happybirthdaytome,casual afternoon snooze still feel like could sleep all eve,True,0.991202175617218,unspecified resource,2025-06-27 22:55:07.747831
@alexeckermann maybe try the ruby ghost gem by @bjeanes,maybe try ruby ghost gem by,False,0.3752048313617706,not_applicable,2025-06-27 22:55:07.747832
@AGirlNamedElly one would think so !!! But after that ??? (Mmm ... What to do ... What to do ....),one would think so after that mmm what what,False,0.3398086726665497,not_applicable,2025-06-27 22:55:07.747832
"@JimCameron  I've followed u since u started,  I'm 44 &amp; a winemaker. T1/2 rocked me, Aliens was electric as an 18 yr, Avatar",ive followed u since u started im amp winemaker t rocked aliens electric as yr avatar,False,0.3667088449001312,not_applicable,2025-06-27 22:55:07.747832
@Glavicic No. Just some minor stuff. All OK,no just some minor stuff all ok,True,0.9348468780517578,unspecified resource,2025-06-27 22:55:07.747833
Australia's flood crisis worsens as death toll rises - TVNZ: Brisbane TimesAustralia's flood crisis worsens as d... http://t.co/S9ieRnSL,australias flood crisis worsens as death toll rises tvnz brisbane timesaustralias flood crisis worsens as d,True,0.9954228401184082,unspecified resource,2025-06-27 22:55:07.747835
@the_daily Been without power for almost two hours now - frustrating not knowing how long it will be off for. More regular updates @Energex!,without power almost two hours now frustrating not knowing how long will off more regular updates,True,0.9869943261146544,unspecified resource,2025-06-27 22:55:07.747837
Hrmmm both twitter and Facebook load on phone but not on PC. Other sites all work.,hrmmm both twitter facebook load phone not pc other sites all work,True,0.992360770702362,unspecified resource,2025-06-27 22:55:07.747838
Troops lend muscle to Queensland's flood recovery: Troops lend muscle to Queensland's flood recovery. ABC Update... http://t.co/sdyPXX2E,troops lend muscle queenslands flood recovery troops lend muscle queenslands flood recovery abc update,True,0.9941707253456116,unspecified resource,2025-06-27 22:55:07.747839
@Conway_DJ haha wouldn't expect anything less of you ! #pokerlegend,haha wouldnt expect anything less,True,0.8879290223121643,unspecified resource,2025-06-27 22:55:07.747840
hawt choc.  @ The Coffee Club http://t.co/AuOdwnFk,hawt choc coffee club,False,0.0413023829460144,not_applicable,2025-06-27 22:55:07.747841
@NickoTaylor_ Rock v Punk will be on last. No way Rock will have anyone go on after him,rock v punk will last no way rock will anyone go after,False,0.4203681051731109,not_applicable,2025-06-27 22:55:07.747841
@JFerg95 'album artist' needs to be the same when sorting by album.,album artist needs same when sorting by album,True,0.8702379465103149,unspecified resource,2025-06-27 22:55:07.747843
The Risks Associated with Drinking Bore Water http://t.co/BBT61hw1,risks associated drinking bore water,True,0.9002111554145813,water,2025-06-27 22:55:07.747843
·Queensland counts flood cost as New South Wales braces for river peaks http://t.co/zLSJAUBk,queensland counts flood cost as new south wales braces river peaks,True,0.9578458070755004,unspecified resource,2025-06-27 22:55:07.747846
Everything is backwards here #lettersarenotnumbers #brisbane #australia  @ Meriton Serviced Apartments http://t.co/E7MKI4in,everything backwards here meriton serviced apartments,False,0.1773627996444702,not_applicable,2025-06-27 22:55:07.747846
Queensland flood damage bill reaches Aus$290m; costs set to rise: The devastating flooding in Queensland... http://t.co/EW1c25jq #insurance,queensland flood damage bill reaches ausm costs set rise devastating flooding queensland,True,0.9864967465400696,unspecified resource,2025-06-27 22:55:07.747848
"Queensland - flood, Western Australia, Victoria & Tasmania - bushfire \gone case la banana sure hike up price d",queensland flood western australia victoria tasmania bushfire gone case la banana sure hike up price d,True,0.9863085746765136,unspecified resource,2025-06-27 22:55:07.747849
Save the GC and all will be good,save gc all will good,False,0.1899857372045517,not_applicable,2025-06-27 22:55:07.747850
Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/TJlRZRV1,queenslands flood crisis deepens as death toll rises three australian,True,0.9716729521751404,unspecified resource,2025-06-27 22:55:07.768413
I just put the milk in before the cereal i feel the need to re-think my life choices,just put milk before cereal feel need rethink my life choices,True,0.9651270508766174,unspecified resource,2025-06-27 22:55:07.768419
Broken tree! #strormdamage @ Broncos Leagues Club http://t.co/IKzUATSd,broken tree broncos leagues club,False,0.451137900352478,not_applicable,2025-06-27 22:55:07.768420
Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/raKOjDHY,queenslands flood crisis deepens australian sydney morning heraldqueenslands flood crisis deepensthe au,True,0.996323823928833,unspecified resource,2025-06-27 22:55:07.768422
crying at the dinner table. always mess my life up. and all the good things and all that makes me... happy:(,crying dinner table always mess my life up all good things all that makes happy,False,0.4834478199481964,not_applicable,2025-06-27 22:55:07.768423
My cousin Lisa is here to give me cuddles... Yay!!,my cousin lisa here give cuddles yay,True,0.9010603427886964,unspecified resource,2025-06-27 22:55:07.768424
".@GeodesignB  #flood barrier now set up in #Australia too: 1st, #Brisbane : http://t.co/8JCnIofO and   http://t.co/KqjKbV6d",barrier now set up too st,True,0.5239289999008179,unspecified resource,2025-06-27 22:55:07.768426
@suicidekun BUT THAT TWEETS STILL THERE I?????,that tweets still there,True,0.8340880274772644,unspecified resource,2025-06-27 22:55:07.768427
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/fGsJln8A",baby stuffed bag hoisted flood australias powerful storms led amazing rescue two women,True,0.9940388202667236,rescue,2025-06-27 22:55:07.768429
-Queensland flood toll rises to six http://t.co/Fs43WF8G,queensland flood toll rises six,True,0.9033482074737548,unspecified resource,2025-06-27 22:55:07.768430
#MundinevGeale2 let's get the job done Geale!,lets get job done geale,True,0.5336516499519348,unspecified resource,2025-06-27 22:55:07.768432
"Oh look, there's a wave... cracking video crazy motorists + foam inundating streets in flood-ravaged #Queensland http://t.co/cFZQtE5y",oh look theres wave cracking video crazy motorists foam inundating streets floodravaged,True,0.994235634803772,unspecified resource,2025-06-27 22:55:07.768433
Trillian has her new toy Pigly. Thanks Mum and Tim! @ Moon Unit http://t.co/8J3bjz0j,trillian new toy pigly thanks mum tim moon unit,False,0.3525066971778869,not_applicable,2025-06-27 22:55:07.768434
#instabutterflywatching  @lil_off_the_top your mates @ Butterfly Garden http://t.co/nibSkEOW,your mates butterfly garden,False,0.3761809468269348,not_applicable,2025-06-27 22:55:07.768434
THERE'S GONNA BE A MOTHER FUCKIN TORNADO! AHHHHHHHHHHHHHHHH,theres gonna mother fuckin tornado ahhhhhhhhhhhhhhhh,True,0.9677559733390808,unspecified resource,2025-06-27 22:55:07.768435
"His goodness should bring fear&amp;obedience, not his punishment/wrath which equals bad theology. Simple point, God does not have wrath days.",his goodness should bring fearampobedience not his punishmentwrath which equals bad theology simple point god not wrath days,True,0.8548619151115417,unspecified resource,2025-06-27 22:55:07.768437
My best wishes go out to all those affected by the Queensland flood ?,my best wishes go out all those affected by queensland flood,True,0.9620628952980042,unspecified resource,2025-06-27 22:55:07.768438
"Holden Crewman ute 2007 low kms $16,900.0 Worongary http://t.co/JM1gaf4R",holden crewman ute low kms worongary,False,0.4049567878246307,not_applicable,2025-06-27 22:55:07.768438
Next on @ABCNews on @AustNetworkTV: A full update on the #flood crisis gripping #Queensland & northern New South Wales #ses,next full update crisis gripping northern new south wales,True,0.671145498752594,unspecified resource,2025-06-27 22:55:07.768439
WHAT MY GUM IS ALL SWOLLEN OMG AM I GOING TO DIE,what my gum all swollen omg am going die,True,0.502667248249054,unspecified resource,2025-06-27 22:55:07.768440
@MELZLR yeah but obviously our mothers are still angry and believe we are apologising to get out of it easily. Endure!,yeah obviously our mothers still angry believe apologising get out easily endure,True,0.9981160759925842,unspecified resource,2025-06-27 22:55:07.768441
@inmoxiecated So baggy trousers and half-eaten ice cream?,so baggy trousers halfeaten ice cream,False,0.2296174764633178,not_applicable,2025-06-27 22:55:07.768442
Oh well... gonna go watch some movies in bed &amp;eat junk food. ^_^ #Goodbye World.,oh well gonna go watch some movies bed ampeat junk food world,False,0.4590437114238739,not_applicable,2025-06-27 22:55:07.768442
Green tea ice cream #sushitrain #dessert #lunchtime @ Hanaichi http://t.co/y9vVewJ5,green tea ice cream hanaichi,False,0.1834841817617416,not_applicable,2025-06-27 22:55:07.768443
"DTN Japan: Gladstone flood victims returning home: Floodwaters are receding at Gladstone, in central Queensland,... http://t.co/ZDl6yXp3",dtn japan gladstone flood victims returning home floodwaters receding gladstone central queensland,True,0.980920135974884,water,2025-06-27 22:55:07.768443
@monicki3 @mchnguyen202 will I be seeing you lovely ladies tonight?,will seeing lovely ladies tonight,True,0.688726007938385,unspecified resource,2025-06-27 22:55:07.768444
"VIDEO: Chopper pulls toddler from flood: Dramatic video out of flood-stricken Queensland, Austral... http://t.co/hh2tmBkG #News #NYC #LB",video chopper pulls toddler flood dramatic video out floodstricken queensland austral,True,0.9959553480148317,unspecified resource,2025-06-27 22:55:07.768446
Feel really sorry for all the flood victims in Australia. I feel so lucky to live in SA right now.,feel really sorry all flood victims australia feel so lucky live sa right now,True,0.915450632572174,unspecified resource,2025-06-27 22:55:07.768447
Thinking of those in regional Australia under flood. Just weeks ago our regions were burning. #tassie #bushfires #qld #floods,thinking those regional australia under flood just weeks ago our regions burning,True,0.8228020071983337,unspecified resource,2025-06-27 22:55:07.768449
PM urges people to heed flood warnings - Sky News Australia http://t.co/zQhEECJa #Townsville #News,pm urges people heed flood warnings sky news australia,True,0.8993372321128845,unspecified resource,2025-06-27 22:55:07.768450
Works was hectic today. So much drama for one small business :/,works hectic today so much drama one small business,True,0.7900640368461609,unspecified resource,2025-06-27 22:55:07.768451
First time I've seen the spillway overflowing #bigwet  #goldcoast @ Hinze Dam http://t.co/V5bzkxtR,first time ive seen spillway overflowing hinze dam,True,0.6303422451019287,unspecified resource,2025-06-27 22:55:07.768452
@Indian_one Have a Funtastic weekend as well but don't think of me to much,funtastic weekend as well dont think much,False,0.026508629322052,not_applicable,2025-06-27 22:55:07.788590
Me and @Abicoole are currently freaking the fuck out as there is a lizard running around our room! #howwegoingtosleep,currently freaking fuck out as there lizard running around our room,True,0.9992088079452516,unspecified resource,2025-06-27 22:55:07.788596
That moment at school where im listening to Boom Boom wid friends and we jump into other groups and sing parts of it then just keep walking!,that moment school where im listening boom boom wid friends jump into other groups sing parts then just keep walking,True,0.9992228150367736,unspecified resource,2025-06-27 22:55:07.788599
Tonight's spontaneous dinner courtesy of @thebunmobile @ Paddington Central http://t.co/X3jZ9RTF,tonights spontaneous dinner courtesy paddington central,False,0.0260826293379068,not_applicable,2025-06-27 22:55:07.788600
@Anthony_Mundine power punches? where you getting the punch stats?,power punches where getting punch stats,True,0.656179666519165,unspecified resource,2025-06-27 22:55:07.788601
Goals for this year: - Quit smoking for good - Fly to Samoa and get the Malu done - Holiday in NZ - And something successful,goals this year quit smoking good fly samoa get malu done holiday nz something successful,True,0.8667322397232056,unspecified resource,2025-06-27 22:55:07.788603
"Let down by three people today (and important people at that). Going to do what I do best... Move on, relocate, shut down and block out.",let down by three people today important people that going what best move relocate shut down block out,True,0.9103403687477112,unspecified resource,2025-06-27 22:55:07.788605
"http://t.co/tWf2W5vR: You're watching... Flood kills four, leaves thousand homeless in Australia. Advertisement… http://t.co/hIzLZL9C",youre watching flood kills four leaves thousand homeless australia advertisement,True,0.998001992702484,unspecified resource,2025-06-27 22:55:07.788609
@jameshep yeah no power last I spoke to my parents. They did get a generator though! Lucky to be sitting inside work today though!!,yeah no power last spoke my parents get generator though lucky sitting inside work today though,True,0.5459760427474976,unspecified resource,2025-06-27 22:55:07.788610
Defiantly not what i wanted to come home to.,defiantly not what wanted come home,False,0.25601726770401,not_applicable,2025-06-27 22:55:07.788611
Press Release: S&pbulletin: Wide Bay Australia's Rtgs unaffected by Qld Flood:  http://t.co/xH5CXfZd,press release spbulletin wide bay australias rtgs unaffected by qld flood,True,0.996548593044281,unspecified resource,2025-06-27 22:55:07.788612
Nice clean home. Time to dress out of these sweats and go to aldies,nice clean home time dress out these sweats go aldies,False,0.1205785721540451,not_applicable,2025-06-27 22:55:07.788613
@justinbieber can you please just follow me ? It would be much appreciated  thank you and love you,can please just follow would much appreciated thank love,False,0.2413690537214279,not_applicable,2025-06-27 22:55:07.788613
@niamcentral it would probably be less painful,would probably less painful,False,0.0831693187355995,not_applicable,2025-06-27 22:55:07.788613
@ezziedunn I've got no expectations. Haha too hard otherwise,ive got no expectations haha too hard otherwise,True,0.8322737216949463,unspecified resource,2025-06-27 22:55:07.788614
"@wwos9 where can we watch it in qld? We've had floods all day, need some fun.",where can watch qld weve floods all day need some fun,True,0.9669103622436525,unspecified resource,2025-06-27 22:55:07.788615
@jesicazurc06 @itsellacruz sa ganda ng gabi po ba yan ate? Haha! Kilig Much?,sa ganda ng gabi po ba yan ate haha kilig much,True,0.5140016078948975,unspecified resource,2025-06-27 22:55:07.788616
#News Queensland Premier's flood appeal: Queensland Premier Campbell Newman has launched the Queensland Flood Appeal. http://t.co/ynB8iWp3,queensland premiers flood appeal queensland premier campbell newman launched queensland flood appeal,True,0.9936595559120178,unspecified resource,2025-06-27 22:55:07.788618
Eagle street pier is gone. #flood,eagle street pier gone,True,0.932287573814392,unspecified resource,2025-06-27 22:55:07.788618
Go #ETU! Team of electricians offers Queensland flood victims free electrical inspections: http://t.co/9hAOuk0k,go team electricians offers queensland flood victims free electrical inspections,False,0.2227981984615326,not_applicable,2025-06-27 22:55:07.788619
@ebonyeggman this would be amazing:? But I don't mind!  A little travel to see you is more than fine! I just want to freakin see you!,this would amazing dont mind little travel see more than fine just want freakin see,True,0.900878608226776,unspecified resource,2025-06-27 22:55:07.788620
@sbear0112 or that lol :-) had a busy day yesterday didn't get time to go twitter at all,that lol busy day yesterday didnt get time go twitter all,True,0.9950045347213744,unspecified resource,2025-06-27 22:55:07.788621
@loveeeelinda what are you doing at city/sbit tomorrow?,what doing citysbit tomorrow,True,0.6528666019439697,unspecified resource,2025-06-27 22:55:07.788622
@EdLolington @Trevelyan_ I was dancin on the ceiling,dancin ceiling,False,0.2411737740039825,not_applicable,2025-06-27 22:55:07.788623
HT at Queensland Sport Arena  Harimau Muda A 2 - 1 Brisbane Lions,ht queensland sport arena harimau muda brisbane lions,True,0.6093716025352478,unspecified resource,2025-06-27 22:55:07.788624
Queensland's flood crisis deepens as death toll rises to three - The Australian: Brisbane TimesQueensland's floo... http://t.co/SQK8waUJ,queenslands flood crisis deepens as death toll rises three australian brisbane timesqueenslands floo,True,0.9828534722328186,unspecified resource,2025-06-27 22:55:07.788625
I'm awful tired now boss...dog tired.,im awful tired now bossdog tired,True,0.996809422969818,unspecified resource,2025-06-27 22:55:07.788626
"@MELIKEYOUUUUU sara! sara! Is Australia having a bad weather? I mean, there's a big flood on your hometown right?",sara sara australia having bad weather mean theres big flood your hometown right,True,0.9965552687644958,unspecified resource,2025-06-27 22:55:07.788627
@Roochare @tombradley89 like the way you boys get the pizza boy to risk his life to deliver to you gluttonous slobs #shameful lol,like way boys get pizza boy risk his life deliver gluttonous slobs lol,True,0.9868596792221068,unspecified resource,2025-06-27 22:55:07.788628
Coming up at 5...Flood crisis…Ten's @DaniIsdale joins us live from Queensland as emergency services battle rising waters. #tennews,coming up flood crisistens joins live queensland as emergency services battle rising waters,True,0.983512043952942,water,2025-06-27 22:55:07.788630
"@russellcrowe good on you respecting the champ. I understand It stings when a mate loses, its a tough game with 1 winner. No shame in a loss",good respecting champ understand stings when mate loses its tough game winner no shame loss,True,0.5912858843803406,unspecified resource,2025-06-27 22:55:07.788631
Australia faces flood 'crisis': The Australian state of Queensland is facing a major flood crisis its premier ... http://t.co/S17bAsZw,australia faces flood crisis australian state queensland facing major flood crisis its premier,True,0.9901678562164308,unspecified resource,2025-06-27 22:55:07.788632
"@theqldpremier Great interview tonight on the abc, very well spoken.",great interview tonight abc very well spoken,False,0.0940428972244262,not_applicable,2025-06-27 22:55:07.808432
@haaaariz aw. workshop subject apa ?,aw workshop subject apa,True,0.6977744102478027,unspecified resource,2025-06-27 22:55:07.808437
@Vossy7 would have been fun to see the away section bickering when they conceded those 2 goals,would fun see away section bickering when conceded those goals,True,0.8457217812538147,unspecified resource,2025-06-27 22:55:07.808439
RT @seacorro: Floods. Fires. Stay safe Oz - Oswald brings flood chaos to Queensland http://t.co/yVZCoIid @abcnews,rt floods fires stay safe oz oswald brings flood chaos queensland,True,0.9974232316017152,unspecified resource,2025-06-27 22:55:07.808441
Election September 14th! Let the ridiculous campaigns and manipulation begin!,election september th let ridiculous campaigns manipulation begin,True,0.8692282438278198,unspecified resource,2025-06-27 22:55:07.808442
@freddurst: F you. F me. F you. F Ross. F LB. F Durst. http://t.co/acykTGCa this sounds epic!!!!!!!!!!,f f f f ross f lb f durst this sounds epic,True,0.9999701380729676,unspecified resource,2025-06-27 22:55:07.808444
carzy ass storm hitting brisbane again ==,carzy ass storm hitting brisbane again,False,0.3979896008968353,not_applicable,2025-06-27 22:55:07.808444
Testing Flood crisis claims fourth victim - A three-year-old boy became the fourth and youngest victim of Queensland... http://t.co/w5kkMMhs,testing flood crisis claims fourth victim threeyearold boy became fourth youngest victim queensland,True,0.92177015542984,unspecified resource,2025-06-27 22:55:07.808446
@_diodes Ricardo was so much better. I understood things so clearly with him,ricardo so much better understood things so clearly,False,0.0468776412308216,not_applicable,2025-06-27 22:55:07.808446
@justinbieber got #BelieveAcoustic. Perks of living in Australia! #justinbieber  #Believe http://t.co/pybY3du8,got perks living australia,False,0.4529362022876739,not_applicable,2025-06-27 22:55:07.808447
Nice &amp; Cold .. @ Red Hill http://t.co/yWiQwIxV,nice amp cold red hill,False,0.0354666449129581,not_applicable,2025-06-27 22:55:07.808447
Queensland Flood Crisis ! Australian Broadcasting Corporation News ! \ http://t.co/qUW2Lpc5 ~~  GenericGene. com,queensland flood crisis australian broadcasting corporation news genericgene com,True,0.9681788682937622,unspecified resource,2025-06-27 22:55:07.808449
Donate to the Red Cross Queensland Flood Appeal http://t.co/ffpxUaXI or call 1800 811 700,donate red cross queensland flood appeal call,False,0.1206561550498008,not_applicable,2025-06-27 22:55:07.808449
Folks in Australia are certainly taking a weather beating with fire and flood. My heart goes out to you guys.,folks australia certainly taking weather beating fire flood my heart goes out guys,True,0.9991557002067566,unspecified resource,2025-06-27 22:55:07.808450
The moon is so big tonight.,moon so big tonight,False,0.162241980433464,not_applicable,2025-06-27 22:55:07.808451
RT @rnz_news: Australia flood forces thousands from homes http://t.co/93R47uA7,rt australia flood forces thousands homes,True,0.978745460510254,unspecified resource,2025-06-27 22:55:07.808452
@CherylSmithy at least you get snow! #missslopes,least get snow,True,0.8604137897491455,unspecified resource,2025-06-27 22:55:07.808453
@wally2603 haha... where's my other memory card and I pull out a few videos.. #ahh #twincam,haha wheres my other memory card pull out few videos,True,0.9254962801933287,unspecified resource,2025-06-27 22:55:07.808454
Break in the rain (@ Starbucks) http://t.co/1K5hjnN3,break rain starbucks,True,0.5815341472625732,unspecified resource,2025-06-27 22:55:07.808455
I just ousted John B. as the mayor of Woolworths on @foursquare! http://t.co/i8DC1QDt,just ousted john b as mayor woolworths,True,0.8894468545913696,unspecified resource,2025-06-27 22:55:07.808456
@traumschiffe call it right to,call right,False,0.381951630115509,not_applicable,2025-06-27 22:55:07.808457
What's this Ho saying? #AusOpen2013 #AusOpen,whats this ho saying,True,0.7352540493011475,unspecified resource,2025-06-27 22:55:07.808458
New South Wales braces for river peaks as Queensland counts flood cost #flooding #worldnews #news #guardiancouk,new south wales braces river peaks as queensland counts flood cost,True,0.9830291271209716,unspecified resource,2025-06-27 22:55:07.808459
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/SzWp8wU8",baby stuffed bag hoisted flood australias powerful storms led amazing rescue two women,True,0.9940388202667236,rescue,2025-06-27 22:55:07.808461
I guess everyone thinks I'm 3-6 years older than I really am...wtf,guess everyone thinks im years older than really amwtf,True,0.9827423691749572,unspecified resource,2025-06-27 22:55:07.808465
@PrinceofSydney Saw d magnitude of d aussie flood on TV. Wow! It was like d ocean was opened. May God comfort all d victims. #Australia,saw d magnitude d aussie flood tv wow like d ocean opened may god comfort all d victims,True,0.7535508275032043,unspecified resource,2025-06-27 22:55:07.808466
"Alt-j, bat for lashes, real estate (@ RNA Showgrounds for Laneway Festival w/ 6 others) [pic]: http://t.co/83h2jFhj",altj bat lashes real estate rna showgrounds laneway festival w others pic,True,0.923332929611206,unspecified resource,2025-06-27 22:55:07.808468
I will vote for the political party that can offer me better riding weather.,will vote political party that can offer better riding weather,False,0.4129451513290405,not_applicable,2025-06-27 22:55:07.808468
@AdsJustSayin well they always say bigger is better,well always say bigger better,True,0.5988587141036987,unspecified resource,2025-06-27 22:55:07.808470
@AndrewKantarias best day of my life meeting you guys #FollowMeAndrew #FollowMeAndrew ?  http://t.co/kLkbkhzZ,best day my life meeting guys,True,0.9722571969032288,unspecified resource,2025-06-27 22:55:07.808471
"#National ? Second flood death in Qld: There's been a second flood death in Queensland, with the body of a man f... http://t.co/VJ2WQbx2",second flood death qld theres second flood death queensland body man f,True,0.998936116695404,unspecified resource,2025-06-27 22:55:07.808473
@NatsWise all good ta love. Stuck in a storm atm-great! You dandy?,all good ta love stuck storm atmgreat dandy,False,0.0471566841006279,not_applicable,2025-06-27 22:55:07.808473
@ynb2210 haha just fine! Girls and I had a sleep in this morning. Lol. Stella seems unfazed.,haha just fine girls sleep this morning lol stella seems unfazed,True,0.8516926765441895,unspecified resource,2025-06-27 22:55:07.831809
AUSTRALIA - Leave or you could die: flood order to thousands in Bundaberg | The Australian: http://t.co/wVUdbcQC,australia leave could die flood order thousands bundaberg australian,True,0.999671995639801,unspecified resource,2025-06-27 22:55:07.831814
@SlicKSaneL why can't these lunatics just target the NRA headquarters?,why cant these lunatics just target nra headquarters,True,0.9625821709632874,unspecified resource,2025-06-27 22:55:07.831816
Still buggin about Becks going to PSG and giving his salary to a childrens hospital,still buggin about becks going psg giving his salary childrens hospital,True,0.9908368587493896,unspecified resource,2025-06-27 22:55:07.831817
Citrus Australia calling on supermarkets and consumers to support flood affected lemon growers in QLD http://t.co/SkLOWpKY,citrus australia calling supermarkets consumers support flood affected lemon growers qld,True,0.9974982142448424,unspecified resource,2025-06-27 22:55:07.831819
@halluzaynating I WAS LAUGHING WHILE READING THIS BC OF YOUR ICON OMG AHAHAHAHAHAHA IM JUST PICTURING THEM WITH CARAS FACE AHHH OMG,laughing reading this bc your icon omg ahahahahahaha im just picturing caras face ahhh omg,True,0.9916054606437684,unspecified resource,2025-06-27 22:55:07.831820
The Queensland government has set up an information line for the flood crisis.. the number is 1800 173 349 #qldflood,queensland government set up information line flood crisis number,True,0.964846134185791,unspecified resource,2025-06-27 22:55:07.831822
QF status run booked BNE-SYD-HBA-MEL-CBR-BNE .. there goes all my points,qf status run booked bnesydhbamelcbrbne there goes all my points,True,0.9886332750320436,unspecified resource,2025-06-27 22:55:07.831823
Karaoke competition. You and me @Scotty12000,karaoke competition,False,0.24117377400398254,not_applicable,2025-07-01 15:32:40.758325
"Remember the last time Queensland got flooded, Tony Abbott asked for donations... to fight a flood tax.",remember last time queensland got flooded tony abbott asked donations fight flood tax,True,0.7190344333648682,unspecified resource,2025-07-01 15:32:40.758333
Guardian Green: New South Wales braces for river peaks as Queensland counts flood cost http://t.co/0MfOTtMd,guardian green new south wales braces river peaks as queensland counts flood cost,True,0.9855888485908508,unspecified resource,2025-07-01 15:32:40.758335
I can see my power bill is going to soar! Don't usually run aircons but its 36 today!!,can see my power bill going soar dont usually run aircons its today,True,0.5234501957893372,unspecified resource,2025-07-01 15:32:40.758337
"Queensland's flood disaster...three lives lost, towns evacuated, and wild weather has whipped up sea foam along the Sunshine coast. #tennews",queenslands flood disasterthree lives lost towns evacuated wild weather whipped up sea foam along sunshine coast,True,0.968254804611206,unspecified resource,2025-07-01 15:32:40.758339
"The Queensland State Government, in conjunction with Red Cross, has launched the 2013 Queensland Flood Appeal.... http://t.co/GzQtjGkM",queensland state government conjunction red cross launched queensland flood appeal,True,0.8332034349441528,unspecified resource,2025-07-01 15:32:40.758341
@haych_enn leaving my house at 5am to go airport. Won't be in vn till 11:30pm aust time D:,leaving my house am go airport wont vn till pm aust time d,True,0.8834120631217957,unspecified resource,2025-07-01 15:32:40.758343
