text,label
Photos: Flood water rises in Australia http://t.co/yVTAu1hg,1
"RT @Artspeakcentral: @TonyAbbottMHR But NO support for a FLOOD LEVY for Queenslanders in NEED. #Queensland is in crises, get it? #auspol ...",1
Thinking of everyone in Queensland's flood affected areas tonight. Hoping the rain eases soon and everyone stays safe.,1
Troops lend muscle to Queensland's flood recovery - ABC Online: The AgeTroops lend muscle to Queensland's flood ... http://t.co/vnz6DAz5,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/MXl751Wx",1
australia flood map: BBC News - Australia floods: Fears worsen for Brisbane\For more information:&gt;&gt;&gt;&gt; australia ... http://t.co/h1cfLLjl,1
There is this poor lady on the platform trying to get a flight to Queensland because she has family in flood areas I feel so bad for her,1
CNN : Photos: Flood water rises in Australia http://t.co/DZoqbs2q,1
RT @NewsOfBrisbane: Queensland's flood crisis deepens - The Australian http://t.co/ijDkn3MA #Brisbane #News,1
Tony Abbott says Labor may seek new Queensland flood levy | The Australian: http://t.co/QEcwQKCv,1
"@miss_kayti Caitlyn..I saw flood in Australia in the news, is it happening in Melb too? I hope you're okay!",1
"Vodafone restoring 2G, 3G services in flood-affected Queensland [#Telecom] http://t.co/aKsXapnX",1
BBC News - Rescuers help Australia flood victims as waters recede http://t.co/VIOs1OCc,1
Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/e8xMP1Nd,1
my thoughts are going out to the #Queensland flood victims xxx,1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
Photos: Flood water rises in Australia:  http://t.co/KPMl3p4w,1
RT @350: No end in sight for Australia flood victims. Brisbane at risk of running out of drinking water: http://t.co/1yAnwVv1 #Connect ...,1
RT @Y7News: Death toll from Queensland flood crisis rises to four following the death of a three-year-old boy http://t.co/PmELZbCx #Qldf ...,1
queensland flood areas: Latest updates: Queensland floods - World - NZ Herald News\For more information:&gt;&gt;&gt;&gt; que... http://t.co/tJkHtJ2u,1
Queensland counts flood cost as New South Wales braces for river peaks http://t.co/52gcVD6v #braces #Cost #counts #Flood #peaks,1
Queensland NSW Flood Update #1 (28th Jan 2013): http://t.co/tZmBI2UC via @youtube,1
RT @TraffordEco: Unprecedented floods following extreme heat - Queensland counts flood cost as NSW braces for river peaks\\http://t.co/j ...,1
Ppl who lost their family mbrs in the recent flood in Brisbane/Queensland ??May the love of those around you help you through the days ahead,1
A Big Thank you to our Troops lending muscle to Queensland's flood recovery. \Picture attached\The army arrives... http://t.co/lco6USwr,1
Army on standby amid Queensland flood crisis - Brisbane Times http://t.co/5axG34RC #Cairns #News,1
DTN New Zealand: Queensland floods: Death toll rises: Military personnel headed to flood-ravaged northeast Austr... http://t.co/KIznNTd4,1
"Don't forget we are donating $1 from every $12 pizza sold today to the Red Cross Queensland flood appeal. \\And,... http://t.co/oo6IiCt1",1
RT @abcnews: Troops lend muscle to Queensland's flood recovery http://t.co/jMJskRoi #bigwet,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/Fv45WUFG",1
#Queensland flood crisis useful links and contacts http://t.co/MrLFXtWV,1
"Queensland floods: 3 dead, thousands isolated: Three people are now dead as Queensland’s flood crisis escalates. http://t.co/tzl0WCZw",1
RT @ElizabethBold: This is an environmental disaster!  Queensland Government Negligent as Mines Release Toxins into Flood Waters   http: ...,1
RT @storyofstuff: MT @350 No end in sight for Australia flood victims. Brisbane @ risk of running out of drinking water http://t.co/DN ...,1
RT @theagebreaking: MP red faced over tweet: Coalition MP suggests PM ignored flood-stricken Queensland - the PM was touring bushfir...  ...,1
When did he become a Labor Gvt spokesperson? RT @TenLateNews: Tony Abbott says Labor may seek new Queensland flood levy http://t.co/6cI3awYV,1
RT @9NewsBrisbane: Flood Crisis: @TheTodayShow will be live into Queensland from 4am with continuing coverage of the floods in Queenslan ...,1
"Queensland flood : 200 homes evacuated in gladstone, 400 homes in ipswich expected to be hit! @JuliaGillard @Brisbanism",1
hey Queensland here;s what Tony Abbott thinks  Abbott announces cuts instead of flood levy #BigWet #auspol http://t.co/aqsjypHP …,1
I posted 23 photos on Facebook in the album 2013 Australia day flood http://t.co/2MR98ODa,1
Queensland flood emergency - ABC Online http://t.co/YhdzeE1M #world,1
Photos: Flood water rises in Australia:  http://t.co/HO1nEQdt,1
Union wants end to job cuts in flood towns: THE Queensland Council of Unions has called for job cuts to stop in the Wide Bay-Burnett ...,0
If you have been flood affected here is a Flood safety checklist - Queensland En...: If you have been flood affected... http://t.co/AXk3j1et,1
Queensland coast on flood watch http://t.co/L2K59krs,1
That foam flood in Australia looks really cool :D x,0
Stay safe Queensland residents in Australia and please don't go out and wade in the flood waters.,1
@MamaMars62 We feared a repeat of the big Queensland flood a couple of years ago. Mother Nature isn't very nice right now around the world ??,1
Live coverage: #Queensland #flood crisis  http://t.co/7jzaVxHS  #Australia,1
It is here and now RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/kGBIXgTb #extremeweather,1
"Please pray for the flood victims in Queensland, particularly our Bundaberg Church which was flooded. Also pray... http://t.co/rxZwbo2h",1
Australia flood danger far from over: There are fears the death toll from massive flooding in Queensland could rise even as water lev...,1
so it was 3 weeks of bush fires and now flood and tonado warning! Australia's weather is just as fucked up as British weather is. #YOLO,1
Reading: Queensland's flood crisis deepens - The Australian http://t.co/0HNnLt6a,1
`Queensland flood toll rises to six http://t.co/zESd7zP8,1
"@anhorse Eeek! I hope all is well, DC! No end in sight for Australia flood victims. http://t.co/L8RPDVlg",1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
@geehall1 I'm seeing NO spambots on HASHTAG #bigwet ALL || ATTENTION @TWITTER @SUPPORT CHECK HASHTAG #BIGWET EMERGENCY #QUEENSLAND FLOOD TAG,1
Deadly flood waters rise in eastern Australia http://t.co/o6gMfdc9 via @AJEnglish,1
More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/c88celZO,1
Widespread flooding in Queensland & New South Wales has significantly disrupted mail delivery services in flood-affected areas.,1
First Australian Government Disaster Recovery Payments for Queensland Flood Victims | Prime Minister of Australia:... http://t.co/HBH4CeDg,1
"VIDEO: Surprise! A car drives out of a foamy flood in Queensland, Australia http://t.co/glwPMzeD",1
RT @POB1981: Horrible RT “@sunriseon7: More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/dD4Vad2V”,1
"Queensland records first flood death, as statewide catastrophe declared - Sydney Morning Herald http://t.co/eWlPuPg0 #Townsville #News",1
Qld in grip of new deadly flood crisis: 9:55 AM http://t.co/yMrUPntU #australia,1
Damn didn't realize how bad it actually Is until I left the house! #flood #australia #bigwet #weather #crap http://t.co/nR9FrnAA,1
RT @brisbanetimes: Flood damage claims in Queensland already total $72 million. #BrisLive http://t.co/Z7EcAa4K,1
Fifth flood death confirmed in Queensland: Police say they have found the body of Qld's fifth flood victim in a submerged car in the ...,1
Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/dao2BZcI,1
"Such a week! I am especially thinking of those in flood affected areas of Australia - traumatic, awful time.",1
Clean-up launched after deadly Australian floods - A mammoth clean-up operation has begun in Australia’s flood-hit n... http://t.co/Ls49voMc,1
Australia lurches from fire to flood: Floods have hit the east coast of Australia before recent bush fires have ... http://t.co/GgEaCTPm,1
Yet more grant funding available via FRRR including a specific program for Queensland 2011 cyclone and flood... http://t.co/UzLWRjPL,1
"Coal Prices Also Set to Go Up Due to Queensland Flood; Rio Declares Force Majeure: Like sugar, global prices of ... http://t.co/coy3X0tO",1
Flood  relief appeal for Australia's Pacific islanders http://t.co/QkYrUuPr #Pacific #floods,1
"Telstra flies in crew to repair flood-damaged fibre: Broadband, mobile outages in wake of Queensland floods. http://t.co/FdDOPUeT iTnews",1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
RT @tourismqld: Media release - Flood assistance for Queensland small businesses http://t.co/OpKHHQWC @TourismAus @TheQTIC,1
RT @geeksrulz: LIVE shot of Mr -63% in Queensland helping with the flood photo op.  http://t.co/EYObGpHc  #auspol  #StopTheStunts,1
#PMAANZNews Heartbreak for growers as flood impact is assessed throughout Queensland http://t.co/dQdnZJQD #freshproduce #bigwet #qldfloods,1
"RT @BetteMidler: 21/2 ft of rain fell on Queensland Australia yesterday, second major flood in two years.",1
'@newscientist \Climate change blamed as #Australia lurches from fire to flood http://t.co/EDqLjLOR  #extremeweather,1
"by @ComputerworldAU: Vodafone restoring 2G, 3G services in flood-affected Queensland http://t.co/SezZi7pL",1
Flood school closures list updated: EDUCATION Queensland has released an updated list of additional schools to b... http://t.co/UhN2XyBw,1
Helicopters Deployed to Rescue Flood Victims in Australia - Businessweek http://t.co/GpXZ7eSI,1
RT @TheBiebahKind: I pray that everyone stays safe in this flood crisis in Australia.,1
"RT @spinnmedia: These photos of the recent Queensland flood tweeted from space by Canadian astronaut, Chris Hadfield look... http://t.co ...",1
"Two workers missing in Qld flood zone: A SEARCH is underway for two men who failed to turn up at work two days ago, Queensland police say.",1
RT @NewsTalk4BC: The prime minister will visit Queensland in coming days as the federal  government steps up assistance to the flood-rav ...,1
i feel sorry for you queensland in 2011 people died cause of the floods and now more floods bye bye i love u. but you flood every year...,1
Queensland's flood crisis death toll rises to six http://t.co/ifHWbjUL,1
"#Saudi families, students evacuated from flood-ravaged Australian city http://t.co/9WslBXd8 #Saudi #KSA #Canberra #Australia",1
Flood Crisis: @TheTodayShow will be live into Queensland from 4am with continuing coverage of the floods in Queensland and NSW. #bigwet,1
"Harsh country delivers harsh lessons: FIRE, flood and other natural disasters are part of life in Australia, whose hardy inhabitants ...",1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/9rH8fBeG",1
RT @australian: Abbott raises spectre of new flood levy: TONY Abbott has warned Labor may seek to raise taxes to fund Queensland... http ...,1
RT @Harrysbabycakes: Stay safe from the flood everyone in Australia.,1
BE D FIRST 2 KNOW::: Photos: Flood water rises in Australia:  http://t.co/fDaviN4Y ::::::::::::::::#ACE,1
#National ? Queensland flood toll rises to six: Queensland's flood toll rose to six after the bodies of two miss... http://t.co/ATLtdlMA,1
@you_gonna_fly Do you live in Australia? I live in Albion Park NSW and it is true we do burn and flood....,1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
PM urges people to heed flood warnings - Sky News Australia: Sky News AustraliaPM urges people to heed flood war... http://t.co/WrIkiWHl,1
RT @peterjhinton: Two states engulfed in disaster. The Australian goes with Tony Abbott says Labor may seek new Queensland flood levy  ...,1
"RT @WeatherDecTech: We're monitoring the latest #breaking flood news from Queensland, #Australia. Incredible images coming out of the ar ...",1
"Major flood crisis' hits Queensland, Australia http://t.co/iVYd59pX",1
What if we flood we can't turn into Queensland no,1
Donate to Foodbank Queensland Flood Relief Cause  https://t.co/GOcCX7Vj via @LivingSocial,1
Flood hits Queensland and foam car appears out of nowhere FUNNY: http://t.co/EjA0FpRL via @youtube,1
RT @Channel9: Watch #9NEWSat6 for the latest on Queensland's flood crisis. #QLDfloods,1
"RT @Obfusc8: Newman has been misquoted about wanting to make Queensland flood proof, he actually said he wants to make it flouride pr ...",1
Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/zIk3ZA32,1
A view of the #bigwet in central Queensland from space: http://t.co/Ll1p6U9A [image] via @abcnews #flood #em2au,1
BHP Billiton Donates $1 Million to the Queensland Flood. Nice work! http://t.co/xhymhQk7,1
RT @AJEnglish: Flood worsens in eastern Australia http://t.co/vy8dBiWj,1
VIDEO: Tornado and flood alerts in Queensland http://t.co/NDda0idy,1
MP red faced over Gillard tweet: Coalition MP Andrew Laming suggests PM ignored flood-stricken Queensland. http://t.co/3JUginLu,1
Abbott raises spectre of new flood levy: TONY Abbott has warned Labor may seek to raise taxes to fund Queensland... http://t.co/0YPnDNtB,1
RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,1
"RT @HeidiGmuer: Brisbane/Queensland is expected to flood again, however not as severly as two years ago when 35 people were killed. http ...",1
one week fires next week flood #whatacountry #australia,1
Second death in Queensland flood zone http://t.co/LHiu5Vt0,1
Deadly flood waters rise in eastern Australia: At least four people dead as torrential rains severely flood seve... http://t.co/qgMezg1N,1
"Second flood death in Qld: There's been a second flood death in Queensland, with the body of a man found in a creek near Gympie.",1
Prayers go to everyone tackling flood waters in Queensland. May the sun take away the rainy clouds soon!,1
We've had snow falling at heights in tasmania at the same time as fires raged. This time last year it was fire & flood in western australia,1
RT @guardian: New South Wales braces for river peaks as Queensland counts flood cost http://t.co/21w2kPr9,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/Sfaq0vGK",1
RT @Y7News: 7News Live streaming coverage of the #Queensland flood crisis http://t.co/E8LZoQeu #QldFloods,1
RT @ONENewsNZ: Thousands have been displaced in Bundaberg as the Queensland city battles its worst-ever flood disaster.\http://t.co/YXVm4vhw,1
"Live: Brisbane to flood, as tornado alert remains - Seven News Queensland http://t.co/903bQunL  via @7newsbrisbane",1
Australia's flood death toll rises to six http://t.co/1IieLXcv #floods #droughts,1
RT @guardian: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/sb3n2aMW,1
The Queensland Gov might abandon some flood-prone areas and relocate residents to higher ground http://t.co/1x0edhCO climate refugees CO2,1
Australian insurers are preparing to settle Queensland flood claims of an estimated ~$120.7m resulting from cyclone Oswald,1
Record flood all over Queensland smh http://t.co/Jk9VUmNa,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/eltu9V7J",1
"Think this can't happen to you, think again... BBC News - Rescuers help Australia flood victims as waters recede http://t.co/GfXV3lXV",1
RT @FinancialReview: Suncorp has received 1000 flood claims inquiries over the Australia Day weekend and added 100 call centre staff htt ...,1
"Second flood death in Qld: There's been a second flood death in Queensland, with the body of a man found in a cr... http://t.co/o6FetSJC",1
RT @brisbanetimes: Queensland's flood has left farmers with a devastating damage bill and consumers with a potential food shortage. http ...,1
"Telstra flies in crew to repair flood-damaged fibre: Broadband, mobile outages in wake of Queensland floods. http://t.co/tMvU6ogO",1
Drinking water ok but concerns for asbestos in the post-flood clean up...  (audio): In Queensland as waters begi... http://t.co/WgOHvBao,1
RT @NiamCrew: Praying for everyone in Queensland and now New South Wales with all these floods/flood warnings and tornadoes. Stay safe!,1
"Currently in the middle of a flood in Queensland, Australia. What will happen to my cloud-based back-ups when this weather clears?",1
"RT @cameronreilly: Australia really isn't very good at disaster preparedness. Two years since 2011 flood, doesn't seem like QLD Govt has ...",1
RT @AJEnglish: Flood worsens in eastern Australia http://t.co/kuGSMCiH,1
Abbott raises spectre of new flood levy: TONY Abbott has warned Labor may seek to raise taxes to fund Queensland... http://t.co/pRIpSG0E,1
Australia's flood crisis worsens as death toll rises - TVNZ: Brisbane TimesAustralia's flood crisis worsens as d... http://t.co/PmBh1zR1,1
@Kaos_Lukis_ Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueenslan... http://t.co/vXd5Ni19 @Marga_Simamora_,1
"@lucyhale I know! im in Queensland, have you heard about the flood?.. its terrifying! :/",1
Canberra faces massive flood costs: Damage bill from Queensland floods likely to cost the federal gov... http://t.co/0rsRC9H6 #australia,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
RT @Y7News: Death toll from Queensland flood crisis rises to four following the death of a three-year-old boy http://t.co/PmELZbCx #Qldf ...,1
Live streaming coverage of the Queensland flood crisis http://t.co/E8LZoQeu #QldFloods,1
Has Split Polar Vortex Triggered A Monsoon Flood Cycle In Queensland? http://t.co/oQCUetYX,1
"Qld flood insurance claims top $28 million: QUEENSLAND insurance claims have already topped $28 million, but flo... http://t.co/12ktMXYx",1
Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/1WBsdDn1,1
RT @SouthEastCASA We wish everyone in flood affected parts of Queensland (and now also New South Wales) the best at this very difficult time,1
Vast areas in two states underwater as Australia's flood emergency spreads http://t.co/k6KEmEDQ #bigwet,1
#News Queensland flood claims fifth victim: Police have found the body of Qld's fifth flood victim in a car in t... http://t.co/tLxfI7sl,1
Photos: Flood water rises in Australia:,1
Photos: Flood disaster wracks Queensland http://t.co/nmDCbI7b via @leaderpost #yqr,1
Flood crisis claims fourth victim Queensland: http://t.co/s7djNIYN via @YouTube,1
#mud from #record #breaking #flood in #bundaberg #queensland #australia http://t.co/U1CorcK1,1
@ONENewsNZ authorities confirm a third flood related death in Queensland.,1
Queensland flood toll rises to six - Sky News Australia http://t.co/srUhk4gO,1
Tony Abbott says Labor may seek new Queensland flood levy    http://t.co/gS5wVzzp,1
"@danniiminogue for Beauty Gives Back, Queensland flood appeal 2010-2011. jatoncouture lace collection, @Mich http://t.co/DfraNZHl",1
#leimo http://t.co/6AQgXb47 10 homes destroyed in Australia's flood-hit city of Bundaberg: A... http://t.co/fUdbsbqi @Leimo @crowealexand,1
"Now that the cyclonic winds and thunderstorms have past, the flood is peaking. #thecleanupbegins #queenslandflood #australia",1
14 Month Old Rescued From Raging Flood Waters As Severe Weather Continues In Australia... http://t.co/EXdJQsHZ,1
"RT @Volvo_of_doom: Phew, Queensland can relax, the flood crisis is over, @TonyAbbottMHR has arrived with a flouro vest....",1
Bitter Aftertaste of Queensland Flood is Higher Prices of Sugar in Global Markets: Farmers and other stakeholder... http://t.co/g4YmYdPI,1
RT @350: No end in sight for Australia flood victims. Brisbane at risk of running out of drinking water: http://t.co/1yAnwVv1 #Connect ...,1
"@StuartSorensen @Carregonnen Sorry i thought i retweeted them all, kinda in middle of another flood storm here in queensland,net cutting out",1
Live coverage: Queensland flood crisis http://t.co/dPCsttwQ,1
"SE Queensland preparing again for more flood emergency situations.Particularly around the Brisbane River, Gladstone and Bundaberg. Also City",1
"RT @sjreaders: Flood debris, Mowbray Park, East Brisbane, Queensland, Australia http://t.co/qKpxXViG",1
AUSTRALIA I AM IN YOU AND YOU ARE ON FLOOD/FIRE!,1
RT @JamesVickery: Telcos battle Queensland flood http://t.co/JLMRJPht,1
"Flood warnings remain in place for the #Logan #Albert, #Coomera #Nerang Rivers. #news #qld #bigwet #floods #queensland #goldcoast",1
#cuba Flood worsens in eastern Australia: Thousands of homes inundated in eastern cities af... http://t.co/uJSYU6nc #Aljazeera #noticias,1
i think the flood down in australia just took over my timeline cough cough,1
RT @abcnews: LIVE: Queensland Premier Campbell Newman is giving an update on Queensland flood crisis http://t.co/4DvJcuYX,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/HAWIXbzt",1
Clean up begins in flood-stricken Queensland - New Zealand Herald: New Zealand HeraldClean up begins in flood-st... http://t.co/LqJFFUGI,1
RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,1
Queensland's flood clean-up begins: Central and southern Queensland face a mammoth recovery task as record-break... http://t.co/kdKVHjaa,1
Photos: Flood water rises in Australia:  http://t.co/KDvXNNFe,1
RT @theage: Brisbane expected to flood. Latest from Queensland http://t.co/OHffyCUb via @brisbanetimes,1
Check this latest innovation! Disaster Recovery Solution after Queensland Flood http://t.co/6Ck71TZ0,1
The Queensland govt says pumping billions of litres of polluted water into flood areas is a drop in the ocean. http://t.co/eEuOWpry,1
Photos: Flood water rises in Australia:  http://t.co/41spHKEH,1
RT @Grant_Jenkins: Flood gate set up in prep for the #BigWet expected to hit the Queensland Tennis Centre http://t.co/g704ZGDs,1
My thoughts are with all the flood Victims in Queensland.cant believe this is happening again:( it's only been 2 years since the last flood,1
I would say Queensland's repetitive flood crises are more the direct result of occupying and building in excess on a floodplain!,1
RT @sunriseon7: More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/c88celZO,1
Qld flooding is breaking hearts: Gillard: PRIME Minister Julia Gillard has expressed sympathy for Queensland residents in flood-affec...,1
"I liked a @YouTube video http://t.co/I6wvlxQt Flood Waters hit Sunshine Coast, Queensland in 2013 and foam car appears out of",1
Queensland flood toll rises to six - The Age http://t.co/camCFc53,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
10 homes destroyed in Australia's flood-hit city of Bundaberg: At least 10 homes in flood-ravaged Bundaberg in Q... http://t.co/s4iGFLBg,1
Queensland horribly flooded again. Feel sorry for people who lost houses etc. only recovered after last big flood.,1
I liked a @YouTube video http://t.co/CuAxlzOx Incredible Rescue of Toddler Trapped in Flood in Australia,1
RT @australian: Brisbane braces for flood peak: HUNDREDS of homes in Ipswich have escaped inundation in Queensland's flood crisi... http ...,1
my heart goes out to the flood victims here in Australia. I hope God's urinary tract infection clears up soon.....,1
"Aussies,today its fire, tomorrow floods,,,sorry!  @AJEnglish: Deadly flood waters rise in eastern Australia http://t.co/yq7xiqnk",1
Flood worsens in eastern Australia: Thousands of homes inundated in eastern cities after torrential rain leads t... http://t.co/9nPpLQlw,1
Queensland's flood crisis deepens as death toll rises to three http://t.co/Lke52AKy #eco #environment #news #ClimateChange #worldNews,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/GxKy8MY2",1
RT @Pro_Aus_Com: Best wishes and loving thoughts to the residents of Queensland & Northern New South Wales who are battling flood wa ...,1
RT @sunriseon7: More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/c88celZO,1
The Red Cross have established The Queensland Flood Appeal 2013 in partnership with the Qld Government. Funds... http://t.co/WRg67Aru,1
Guardian Green: New South Wales braces for river peaks as Queensland counts flood cost http://t.co/0MfOTtMd,1
Donate to the @RedCrossAU Queensland Flood Appeal http://t.co/ffpxUaXI,1
Press Release: S&pbulletin: Wide Bay Australia's Rtgs unaffected by Qld Flood: The material has been pro... http://t.co/NWsT95uM #follow,1
#Betterthan4yrs Two missing as Queensland's flood recovery begins - Herald Sun: Sydney Morni... http://t.co/sEU9AimY Flw @Betterthan4yrs,1
Flash Flood - Australia - Australia: EDIS Number: FF-20130128-38017-AUSDate / time: 28/01/2... http://t.co/4pvUJiNP http://t.co/5C7mi1Gr,1
"41,000 people isolated by flood waters! When it goes wrong in Australia, it goes wrong big time.",1
Clean-up launched after deadly Australia floods: SYDNEY: A mammoth clean-up was underway in Australia’s flood-hi... http://t.co/3KVyWpBB,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/7y6TDLOl",1
"@danniiminogue for Beauty Gives Back, Queensland flood appeal 2010-2011. jatoncouture lace collection, @Mich http://t.co/XNhTsXVl",1
RT @350: No end in sight for Australia flood victims. Brisbane at risk of running out of drinking water: http://t.co/1yAnwVv1 #Connect ...,1
Ocean and flood foam from the floods in Australia . http://t.co/s8atNDDN,1
"my god, just listening to the flood disaster what is happening in queensland, it's devistating",1
-Queensland counts flood cost as New South Wales braces for river peaks http://t.co/Hi5nxXBn,1
"The very image of the end of the world could be found in Australia. Fire and flood at the same time? WTF, Aussie?",1
RT @GrillTeam: The Queensland government has set up an information line for the flood crisis.. the number is 1800 173 349 #qldflood,1
@PrinceofSydney May God have mercy. It was like Noah's flood! If a flood of dat magnitude happened in naija we would be done for! #Australia,1
SARC: WICEN involvement in flooding: The great flood disaster in the Australian state of Queensland contin... http://t.co/3JrKpRt8 #hamr,1
@Real_Liam_Payne Going to sleep.. it's 1am & I've got school tmr.. If you do a follow spree when i'm asleep i will flood all of Australia..,1
Everyone in Australia who are in flood or fire hazard areas please be careful!!,1
AUSTRALIA WATER - BLOOD APOCALYPSE: Flood Tornado Fire Cyclone Heat Dust...: http://t.co/QmTY0DbD via @youtube,1
Deadly flood waters rise in eastern Australia: At least four people dead as torrential rain... http://t.co/XGtRPB11 http://t.co/e4zm5V6q,1
"Top Story via @CNN: Baby stuffed in bag, hoisted from flood - Australia's powerful storms led to an amazing rescue o... http://t.co/CJqBYQAQ",1
Queensland's flood crisis deepens as death toll rises to three - The Australian: Sky News AustraliaQueensland's ... http://t.co/bHnCr6cO,1
Photos: Flood water rises in Australia:  http://t.co/X67IL7BV,1
Queensland counts flood cost as New South Wales braces for river peaks http://t.co/sAoeid2V,1
At 5...Emergency services work round the clock as Queensland's flood crisis worsens. #tennews,1
"RT @theprojecttv: Tonight we'll focus on the floods in NSW and Queensland. For updates and flood warnings during the day, click here:\ht ...",1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/hUG4pSHc",1
Photos: Flood water rises in Australia:  http://t.co/eG4OtW2i,1
"Drama continues as rivers keep rising: QUEENSLAND'S flood emergency is not over yet, with entire suburbs in Bund... http://t.co/puJcTovJ",1
RT @Harrysbabycakes: Stay safe from the flood everyone in Australia.,1
AJE: Flood worsens in eastern Australia: Thousands of homes inundated in eastern cities after torrential rain le... http://t.co/sBkm5xWL,1
I just read: Queensland Premier's flood appeal http://t.co/5FRKdg4t,1
Queensland's flood crisis deepens as death toll rises to three | The Australian: http://t.co/s3kq6AAX,1
"Flood kills four, leaves thousand homeless in Australia - Fox News http://t.co/C7gSHMsW",1
"RT @nhudinofairy: Aw poor Queensland, everything always hits them first all the flood and shit ??",1
Fifth Queensland flood death confirmed after body found in car http://t.co/eXA9nfv3,1
"Four killed in Queensland floods: The death of a boy hit by a falling tree has taken Qld's flood toll to four, as the city of Bundabe...",1
RT @theqldpremier: Flood relief appeal launched: http://t.co/waxZ7uzO #Queensland #Australia,1
"Four dead, two missing as heavy rain ravages Australia coast – ‘It was supposed to be a one-in-100-year flood, not a... http://t.co/1s6i02Ox",1
Backyard starting to flood earlier today #queensland http://t.co/cE1pJTmE,1
"@Harry_Styles it's flooding and there's tornadoes in Queensland, my house is about to flood it's really scary :( 5",1
Thousands of homes underwater in Queensland flood crisis - socialwormhole: http://t.co/Z9JJwS0a,1
RT @SESTasmania: Today SES Tasmania has answered a call from Queensland to assist the flood ravaged Gold Coast area in emergency... http ...,1
Queensland's flood crisis deepens as death toll rises to three - The Australian: Brisbane TimesQueensland's floo... http://t.co/ylG8ub2H,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
Australia's flood crisis worsens as death toll rises - TVNZ: Brisbane TimesAustralia's flood crisis worsens as d... http://t.co/c2gR8wmU,1
Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/nxSoSBMo,1
"Rockhampton braces for flood peak: AS MILLIONS of megalitres of floodwaters continue to surge across Queensland,... http://t.co/Agg4tczR",1
More sh*t: Queensland's flood crisis deepens - The Australian  [a link in my bio],1
"@Harry_Styles it's flooding and there's tornadoes in Queensland, my house is about to flood it's really scary :( 14",1
"What’s on your mind? — The Queensland flood's, Hope everyone is safe! http://t.co/ZMgS8XQG",1
Flood worsens in eastern Australia: Thousands of homes inundated in eastern cities after torrential rain leads t... http://t.co/pRALHxDk,1
@annie_x_m its so shit that it's queensland. they've only just gotten their shit together after the last flood.,1
"@Harry_Styles it's flooding and there's tornadoes in Queensland, my house is about to flood it's really scary :( 8",1
RT @jonathansamuels: More Queensland flood images from @sunriseon7 http://t.co/ckxMHPNp,1
VIDEO: Australia PM visits flood ravaged areas: Australian Prime Minister Julia Gillard checks out flood d... http://t.co/XOYmf6n3 #tcot,1
Flash flood warning in Australia. New South Wales prepares for storms.  More details with Ben Rich.  http://t.co/sGkCI6sQ Victoria G,1
